model,init,seed,n,eps,coarse_grid,k_fine,steps,energy_rel_drift,virial_0,virial_f,coarse_g4_0,coarse_g8_0,coarse_g16_0,fine_knn_all_0,fine_pk_0,fine_close_0,fine_vel_disp_0,fine_fof_0,d_coarse_g8_early,d_coarse_g8_mid,d_coarse_g8_late,d_coarse_g4_early,d_coarse_g4_late,d_coarse_g16_early,d_coarse_g16_late,d_hmr_early,d_hmr_late,status,message
direct_isolated,hernquist3d,2007,256,0.05,8,16,600,0.00014451191844390082,1.7372016036206994,1.6196720253241346,39.390380859375,2.9614219665527344,0.13376611471176147,1393.7546153599806,234678314.0542366,0.12321891191709844,1.1370085186099177,130,-0.3573112487792969,-0.11524581909179688,-0.20513534545898438,-4.321044921875,17.949462890625,-0.017576396465301514,-0.03888028860092163,0.017395006207715613,0.22171930146737218,ok,
direct_isolated,hernquist3d,2008,256,0.05,8,16,600,0.00041444026958869297,2.3282540458731704,2.6911839404988025,33.335693359375,2.2886924743652344,0.11751741170883179,2501.845866846762,366113538.6078792,0.11896507447354905,1.3001766904057317,128,-1.1750602722167969,-1.0885009765625,-0.96826171875,-10.094482421875,-6.40625,-0.04201143980026245,-0.06481170654296875,0.23466568096964302,1.2645935808293347,ok,
direct_isolated,hernquist3d,2009,256,0.05,8,16,600,0.0007130527761373405,1.8807485670750992,1.7898311139524306,39.8427734375,2.5829925537109375,0.1383817195892334,1720.6412796962463,278376030.1838189,0.11997222370599861,1.2379299608987802,127,-0.8824043273925781,-0.4297332763671875,-1.1671142578125,-10.489501953125,-10.1640625,-0.03328830003738403,-0.05693244934082031,0.11223672828423104,0.5369237077074973,ok,
direct_isolated,hernquist3d,2010,256,0.05,8,16,600,0.0003381625746184698,1.8086275878520859,1.6693771247777618,34.9287109375,2.5477142333984375,0.13514494895935059,1983.248615705289,282537908.50199914,0.13124091833769252,1.1901230845656006,115,-0.7817878723144531,0.7642364501953125,-0.5340576171875,-4.925048828125,44.3203125,-0.04172593355178833,-0.06291007995605469,0.1260432206177901,0.6875239751168118,ok,
direct_isolated,hernquist3d,2011,256,0.05,8,16,600,0.00042481724667447666,1.8535044657018451,1.7668044303108397,34.325927734375,2.7055320739746094,0.13434547185897827,1858.3301902353387,334901883.5377767,0.12349431498367669,1.1578060013908884,128,-1.0546875,-0.703369140625,0.035129547119140625,-1.75,3.045166015625,-0.03759765625,-0.05264323949813843,0.07306442121746248,0.21954850419177385,ok,
direct_isolated,hernquist3d,2012,256,0.05,8,16,600,0.0004365429437469003,2.1958150597497554,2.360811096449495,33.46484375,2.53314208984375,0.1072683334350586,1273.8829234191928,251936790.66421902,0.10205939242234612,1.2355119381099564,130,-1.20599365234375,-1.3762245178222656,-0.8011016845703125,-9.83984375,-7.3642578125,-0.044173240661621094,-0.03632092475891113,0.11753400115183676,0.9982548951581627,ok,
direct_isolated,hernquist3d,2013,256,0.05,8,16,600,0.00038483720687448544,2.1869590666614087,2.438045400854355,35.232177734375,2.0610008239746094,0.10114234685897827,1016.0234660502338,254266395.14727485,0.08409321175278622,1.2167675564423384,142,-0.8158836364746094,-1.37646484375,-1.4632377624511719,-12.200927734375,-13.225341796875,-0.04341834783554077,-0.06226128339767456,0.160822511952876,1.1903051102466105,ok,
direct_isolated,hernquist3d,2014,256,0.05,8,16,600,0.00023024012710344457,2.42031921005824,3.0026899728072256,24.0458984375,1.8337249755859375,0.08999228477478027,1322.9137501528555,248693232.6255558,0.09853165902597834,1.233218030958821,124,-1.0715789794921875,-1.2511787414550781,-1.0536994934082031,-2.7685546875,-12.546142578125,-0.03950953483581543,-0.054641544818878174,0.06121159221882566,1.2071520180937236,ok,
direct_isolated,hernquist3d,2015,256,0.05,8,16,600,0.00044407816927373114,2.2216550211659523,2.460797144922788,30.995849609375,2.2531089782714844,0.12520116567611694,1496.427880664867,261119225.92021525,0.11967813607157869,1.2566861372686535,126,-0.7036857604980469,-0.6575431823730469,-1.3964347839355469,-3.739013671875,-6.168701171875,-0.05539816617965698,-0.08398360013961792,0.12211648010329079,1.0107122371254715,ok,
direct_isolated,hernquist3d,2016,256,0.05,8,16,600,0.00046568424464665825,1.8996600114189495,1.8247931089770424,40.472412109375,2.7376060485839844,0.12776654958724976,1751.5679168362078,285764574.2139547,0.10654281508552865,1.2440578644738336,141,-1.1185264587402344,-1.024169921875,-0.881256103515625,-6.382568359375,-7.244140625,-0.05565446615219116,-0.03873300552368164,0.1814027753649909,0.7317531462142193,ok,
direct_isolated,hernquist3d,2017,256,0.05,8,16,600,0.00022850966463877357,2.295235871473798,2.6887498403095687,34.77734375,2.26751708984375,0.0999441146850586,1154.0210954912252,262993062.85193938,0.09176243031061554,1.2766153444859327,135,-0.9983558654785156,-1.4560279846191406,-1.3841590881347656,-5.410400390625,-11.289306640625,-0.03955560922622681,-0.05785185098648071,0.17160360063942393,1.4072757768062059,ok,
direct_isolated,hernquist3d,2018,256,0.05,8,16,600,0.00047409428118406387,2.171165665156755,2.3039215531816803,30.458740234375,2.4034080505371094,0.12590163946151733,1686.8907282899781,281526404.9535995,0.13644307030514854,1.1854234467084361,108,-1.04827880859375,-1.005950927734375,-0.8553276062011719,-8.55859375,-0.444091796875,-0.050131797790527344,-0.04952782392501831,0.18139802639642721,0.9521602042408501,ok,
direct_isolated,hernquist3d,2019,256,0.05,8,16,600,0.0017955257823301395,1.9509087862986683,1.9107979053746387,36.577880859375,2.3159141540527344,0.11623376607894897,1546.8428218555118,295271391.52691483,0.09517773491319922,1.199493829449735,139,-0.556732177734375,-0.814361572265625,-0.857940673828125,-2.224609375,-5.939453125,-0.03311300277709961,-0.06321001052856445,0.0579386064475913,0.911707669196504,ok,
