world_id,world_seed,density,B1_static_f0,B1_static_f1,B1_static_f2,B1_static_f3,B1_static_f4,B1_static_f5,B1_static_f6,B1_static_f7,B1_static_f8,B1_early_f0,B1_early_f1,B1_early_f2,B1_early_f3,B1_early_f4,B1_early_f5,B1_early_f6,B1_early_f7,B1_early_f8,B1_early_f9,B1_posttrans_f0,B1_posttrans_f1,B1_posttrans_f2,B1_posttrans_f3,B1_posttrans_f4,B1_posttrans_f5,B1_posttrans_f6,B1_posttrans_f7,B1_posttrans_f8,B1_posttrans_f9,B2_static_f0,B2_static_f1,B2_static_f2,B2_static_f3,B2_static_f4,B2_static_f5,B2_static_f6,B2_static_f7,B2_static_f8,B2_early_f0,B2_early_f1,B2_early_f2,B2_early_f3,B2_early_f4,B2_early_f5,B2_early_f6,B2_early_f7,B2_early_f8,B2_early_f9,B2_posttrans_f0,B2_posttrans_f1,B2_posttrans_f2,B2_posttrans_f3,B2_posttrans_f4,B2_posttrans_f5,B2_posttrans_f6,B2_posttrans_f7,B2_posttrans_f8,B2_posttrans_f9,B4_static_f0,B4_static_f1,B4_static_f2,B4_static_f3,B4_static_f4,B4_static_f5,B4_static_f6,B4_static_f7,B4_static_f8,B4_early_f0,B4_early_f1,B4_early_f2,B4_early_f3,B4_early_f4,B4_early_f5,B4_early_f6,B4_early_f7,B4_early_f8,B4_early_f9,B4_posttrans_f0,B4_posttrans_f1,B4_posttrans_f2,B4_posttrans_f3,B4_posttrans_f4,B4_posttrans_f5,B4_posttrans_f6,B4_posttrans_f7,B4_posttrans_f8,B4_posttrans_f9,B8_static_f0,B8_static_f1,B8_static_f2,B8_static_f3,B8_static_f4,B8_static_f5,B8_static_f6,B8_static_f7,B8_static_f8,B8_early_f0,B8_early_f1,B8_early_f2,B8_early_f3,B8_early_f4,B8_early_f5,B8_early_f6,B8_early_f7,B8_early_f8,B8_early_f9,B8_posttrans_f0,B8_posttrans_f1,B8_posttrans_f2,B8_posttrans_f3,B8_posttrans_f4,B8_posttrans_f5,B8_posttrans_f6,B8_posttrans_f7,B8_posttrans_f8,B8_posttrans_f9,B16_static_f0,B16_static_f1,B16_static_f2,B16_static_f3,B16_static_f4,B16_static_f5,B16_static_f6,B16_static_f7,B16_static_f8,B16_early_f0,B16_early_f1,B16_early_f2,B16_early_f3,B16_early_f4,B16_early_f5,B16_early_f6,B16_early_f7,B16_early_f8,B16_early_f9,B16_posttrans_f0,B16_posttrans_f1,B16_posttrans_f2,B16_posttrans_f3,B16_posttrans_f4,B16_posttrans_f5,B16_posttrans_f6,B16_posttrans_f7,B16_posttrans_f8,B16_posttrans_f9
216,2075481040695617161,0.2879776021200135,0.2833251953125,0.44528220594571305,0.28920723825937095,28.757568359375,24.616943359375,4642.0,0.2879776021200135,0.0,0.0,-1427.0,-13.75800904977376,130.60248236538231,869.8235294117648,2067.0,640.0,43.8,0.33504193849005826,4.364187873390678,0.2879776021200135,-98.0,-1.887963800904983,22.26742912866234,559.7843137254902,640.0,542.0,2.6399999999999997,0.8028169014068354,0.8093468316603424,0.2879776021200135,0.7373046875,0.0,0.7380794701986755,12.49609375,14.43359375,3020.0,0.2879776021200135,0.0,0.0,-1862.0,-28.364162895927606,46.37005930554758,1640.1960784313726,3020.0,1158.0,50.48,0.038223140495848025,3.2422502053147153,0.2879776021200135,-219.0,-3.501990950226249,17.33307820325057,1008.0392156862745,1158.0,939.0,0.27999999999999936,0.5259740259728876,0.5306390892880682,0.2879776021200135,0.9951171875,0.0,0.9950932286555446,0.1318359375,0.1318359375,1019.0,0.2879776021200135,0.0,0.0,-460.0,-8.37791855203621,10.363397126425292,717.7647058823529,1019.0,559.0,10.16,0.12380952380928799,0.7475635581588458,0.2879776021200135,-95.0,-1.6233484162895957,7.395268757793729,493.27450980392155,559.0,464.0,1.16,0.5432692307666189,0.7121604991785386,0.2879776021200135,1.0,0.0,1.0,0.0,0.0,256.0,0.2879776021200135,0.0,0.0,-37.0,-0.7865158371040745,2.124241040936739,240.01960784313727,256.0,219.0,0.19999999999999996,0.38333333332694447,0.46150345295468975,0.2879776021200135,-20.0,-0.335475113122173,2.9597297173897483,205.0,219.0,199.0,0.56,0.7183098591448125,0.7897839799153111,0.2879776021200135,1.0,0.0,1.0,0.0,0.0,64.0,0.2879776021200135,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.2879776021200135,-2.0,-0.034389140271493424,0.34409301068170506,63.0,64.0,62.0,0.0,0.499999999875,0.5649326838814095,0.2879776021200135
217,3015738510776666743,0.3037417304157565,0.3065185546875,0.4169653524492234,0.30545599362803666,24.148193359375,23.491943359375,5022.0,0.3037417304157565,0.0,0.0,-1417.0,-14.709140271493215,139.7962245556009,900.156862745098,2094.0,677.0,42.76,0.33065658951330623,8.872596926441549,0.3037417304157565,-146.0,-1.6349321266968317,25.22842840923707,573.8823529411765,677.0,531.0,3.5999999999999996,0.7429577464775652,1.2783533729218106,0.3037417304157565,0.7685546875,0.0,0.769853875476493,11.43359375,10.96484375,3148.0,0.3037417304157565,0.0,0.0,-2003.0,-32.474932126696835,49.88763774724155,1709.8235294117646,3148.0,1145.0,43.8,0.05696798493405981,2.7769592904037865,0.3037417304157565,-189.0,-3.1559276018099602,15.324868678067032,1011.4509803921569,1145.0,956.0,5.24,0.5274999999986812,1.35762082132301,0.3037417304157565,1.0,0.0,1.0,0.0,0.0,1024.0,0.3037417304157565,0.0,0.0,-489.0,-9.687149321266965,9.97254230374582,728.7450980392157,1024.0,535.0,5.24,0.0632183908044766,1.0907104306118753,0.3037417304157565,-73.0,-1.1503167420814457,7.879619280142919,490.4117647058824,535.0,462.0,1.6399999999999997,0.6178010471171843,1.3482359080278439,0.3037417304157565,1.0,0.0,1.0,0.0,0.0,256.0,0.3037417304157565,0.0,0.0,-40.0,-0.8714027149321294,2.1633307652783933,241.23529411764707,256.0,216.0,-0.48,0.29824561402985533,0.2790581583812991,0.3037417304157565,-13.0,-0.13167420814479794,2.9448938860339267,209.68627450980392,216.0,203.0,-0.12,0.7968749999875487,0.7769427524256245,0.3037417304157565,1.0,0.0,1.0,0.0,0.0,64.0,0.3037417304157565,0.0,0.0,0.0,-0.002171945701357349,0.282842712474619,63.96078431372549,64.0,64.0,0.0,0.9999999995,1.9999999960000004e-09,0.3037417304157565,0.0,-0.00886877828054388,0.2,63.86274509803921,64.0,64.0,0.0,0.9999999989999999,2.82842711674619e-09,0.3037417304157565
218,906845270341972513,0.3140013892353645,0.31640625,0.4052854938271605,0.3132716049382716,28.46875,27.21875,5184.0,0.3140013892353645,0.0,0.0,-1407.0,-14.32533936651584,126.70974863837431,905.4117647058823,2101.0,694.0,47.879999999999995,0.29225352112661357,9.726098322796872,0.3140013892353645,-108.0,-2.42054298642534,42.85807275181655,634.0588235294117,694.0,586.0,-2.08,0.8822246455824622,1.9791803764232923,0.3140013892353645,0.78662109375,0.0,0.7878646803227809,6.1943359375,8.9443359375,3222.0,0.3140013892353645,0.0,0.0,-1930.0,-29.722262443438932,52.78749852000946,1723.313725490196,3222.0,1292.0,59.2,0.05761718749997187,2.9441525697427626,0.3140013892353645,-190.0,-4.384796380090504,17.159254063041317,1147.078431372549,1292.0,1102.0,-1.2800000000000002,0.5681818181805268,1.2808379323375463,0.3140013892353645,1.0,0.0,1.0,0.0,0.0,1024.0,0.3140013892353645,0.0,0.0,-428.0,-8.365067873303175,8.738787101194307,735.8823529411765,1024.0,596.0,9.92,0.07559395248363802,1.5771196064356638,0.3140013892353645,-82.0,-1.621176470588236,7.765977079543823,545.3725490196078,596.0,514.0,-1.12,0.5751295336757766,1.3962961563848444,0.3140013892353645,1.0,0.0,1.0,0.0,0.0,256.0,0.3140013892353645,0.0,0.0,-31.0,-0.7137556561085999,1.9584687896415403,239.98039215686273,256.0,225.0,0.28,0.41509433961480957,0.3456148958248336,0.3140013892353645,-16.0,-0.383619909502262,2.6641321288554742,215.84313725490196,225.0,209.0,-0.16000000000000003,0.7142857142729593,1.310216266980158,0.3140013892353645,1.0,0.0,1.0,0.0,0.0,64.0,0.3140013892353645,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.3140013892353645,-1.0,0.0017194570135740195,0.5095095681142798,62.84313725490196,64.0,63.0,0.12,0.8571428570204082,1.211919963754682,0.3140013892353645
219,4583093843378109400,0.29715467962283476,0.298583984375,0.4290678659035159,0.30038838920686833,22.7021484375,26.0302734375,4892.0,0.29715467962283476,0.0,0.0,-1506.0,-15.906425339366523,126.11354249246985,896.2549019607843,2099.0,593.0,36.32,0.25629629629616973,11.225787672877203,0.29715467962283476,-107.0,-3.0842533936651644,31.2115427366223,516.4901960784314,593.0,486.0,1.9600000000000002,0.8330733229316177,1.4801494186496977,0.29715467962283476,0.761962890625,0.0,0.7644985581544377,14.460693359375,10.054443359375,3121.0,0.29715467962283476,0.0,0.0,-1984.0,-33.25257918552041,44.41055730341604,1696.5098039215686,3121.0,1137.0,48.16,0.03736050460939478,2.596000463984673,0.29715467962283476,-258.0,-6.33547511312217,17.67298503366084,933.7254901960785,1137.0,879.0,13.68,0.47878787878691154,1.3714123962968559,0.29715467962283476,0.9970703125,0.0,0.9970617042115573,0.0849609375,0.0849609375,1021.0,0.29715467962283476,0.0,0.0,-498.0,-9.911764705882357,10.643232591651843,725.8823529411765,1021.0,523.0,6.4,0.09782608695634452,0.6333953161403626,0.29715467962283476,-79.0,-2.651583710407248,8.338081314067404,454.8627450980392,523.0,444.0,4.92,0.6010101010070656,1.5177719711795865,0.29715467962283476,1.0,0.0,1.0,0.0,0.0,256.0,0.29715467962283476,0.0,0.0,-36.0,-0.786787330316744,3.046571843892738,242.6078431372549,256.0,220.0,-0.96,0.5199999999930667,0.2884074711643449,0.29715467962283476,-26.0,-0.6538461538461566,2.934211989614929,201.66666666666666,220.0,194.0,0.88,0.6388888888800154,0.8689494506531129,0.29715467962283476,1.0,0.0,1.0,0.0,0.0,64.0,0.29715467962283476,0.0,0.0,-1.0,-0.00651583710407342,0.13999999999999999,63.94117647058823,64.0,63.0,-0.04,0.0,4.131182218887912e-09,0.29715467962283476,0.0,-0.025882352941176863,0.5291502622129182,62.470588235294116,63.0,63.0,0.08,0.9999999998571428,0.6507099385392558,0.29715467962283476
220,1958625133674938990,0.3152955289048331,0.31158447265625,0.4029382957884427,0.31273261508325173,28.44720458984375,23.97845458984375,5105.0,0.3152955289048331,0.0,0.0,-1358.0,-14.317828054298653,125.88794382306831,884.6470588235294,2057.0,699.0,47.919999999999995,0.38047445255457096,4.304636791760273,0.3152955289048331,-134.0,-2.1648868778280512,26.259047964463605,599.0392156862745,699.0,565.0,4.08,0.7644991212640343,1.2870664709069948,0.3152955289048331,0.7734375,0.0,0.7725694444444444,9.59375,9.40625,3168.0,0.3152955289048331,0.0,0.0,-1996.0,-31.42298642533936,49.475181657069236,1678.6274509803923,3168.0,1172.0,57.04,0.037608486017339626,3.8066546970470867,0.3152955289048331,-228.0,-4.408506787330328,20.631199674279728,1030.9803921568628,1172.0,944.0,6.16,0.5964601769900948,0.8467770979382172,0.3152955289048331,0.99609375,0.0,0.9965686274509804,0.171875,0.109375,1020.0,0.3152955289048331,0.0,0.0,-458.0,-8.989864253393673,9.462261886039721,717.8039215686274,1020.0,562.0,9.2,0.10894941634220048,0.5046963499031285,0.3152955289048331,-95.0,-1.7814479638009113,8.452810183601663,506.8235294117647,562.0,467.0,1.0799999999999998,0.5560747663525417,0.8862512744839017,0.3152955289048331,1.0,0.0,1.0,0.0,0.0,256.0,0.3152955289048331,0.0,0.0,-39.0,-0.8766515837104093,1.9420607611503815,240.50980392156862,256.0,217.0,-0.28,0.32758620689090373,0.3429464875450775,0.3152955289048331,-7.0,-0.22597285067873363,3.1560101394006956,211.7058823529412,217.0,210.0,0.19999999999999998,0.8906249999860839,0.37348940164561023,0.3152955289048331,1.0,0.0,1.0,0.0,0.0,64.0,0.3152955289048331,0.0,0.0,0.0,-0.005701357466063865,0.2,63.86274509803921,64.0,64.0,0.0,0.9999999989999999,4.131182218887912e-09,0.3152955289048331,0.0,0.003348416289592443,0.282842712474619,63.94117647058823,64.0,64.0,0.0,0.9999999995,500000000.99999994,0.3152955289048331
221,3426921637304851463,0.26462489447908943,0.26373291015625,0.4776672066651238,0.2716963665818098,24.38665771484375,22.26165771484375,4321.0,0.26462489447908943,0.0,0.0,-1417.0,-12.939185520362,156.9017029862965,850.9803921568628,2064.0,647.0,40.52,0.40512174643140003,9.853534590347735,0.26462489447908943,-161.0,-4.283710407239812,23.984403265455658,537.156862745098,647.0,486.0,4.12,0.7209705372604489,1.1278842853645803,0.26462489447908943,0.697998046875,0.0,0.7018188177684505,12.970458984375,13.720458984375,2859.0,0.26462489447908943,0.0,0.0,-1713.0,-25.444977375565593,48.71911739758839,1575.6274509803923,2859.0,1146.0,39.72,0.06444565811028703,3.2687203729574703,0.26462489447908943,-314.0,-8.501176470588252,18.890251454123103,942.3333333333334,1146.0,832.0,6.319999999999999,0.4097744360894553,1.803990349788565,0.26462489447908943,0.994140625,0.0,0.9945972495088409,0.21484375,0.27734375,1018.0,0.26462489447908943,0.0,0.0,-479.0,-8.111131221719464,13.090592041615231,698.5490196078431,1018.0,539.0,8.600000000000001,0.13381555153682856,1.3502571771167395,0.26462489447908943,-119.0,-3.4580090497737603,8.643818600595456,462.8627450980392,539.0,420.0,1.96,0.5122950819651135,1.5108236499715133,0.26462489447908943,1.0,0.0,1.0,0.0,0.0,256.0,0.26462489447908943,0.0,0.0,-32.0,-0.7597285067873322,1.717672844286711,239.23529411764707,256.0,224.0,0.08000000000000007,0.38461538460798816,0.6962885996341397,0.26462489447908943,-32.0,-0.8298642533936669,3.3091388607914296,200.76470588235293,224.0,192.0,0.8,0.6144578313178981,1.2528351426056192,0.26462489447908943,1.0,0.0,1.0,0.0,0.0,64.0,0.26462489447908943,0.0,0.0,-1.0,-0.0022624434389139055,0.13999999999999999,63.98039215686274,64.0,63.0,-0.04,0.0,4.131182218887912e-09,0.26462489447908943,-1.0,-0.04262443438914045,0.31559467676118996,63.411764705882355,63.0,62.0,-0.12,0.6666666664444444,1.2955969381931312,0.26462489447908943
222,1439170699627386273,0.21874542838503033,0.22283935546875,0.5691591344837031,0.22267871815940837,19.57757568359375,15.56195068359375,3651.0,0.21874542838503033,0.0,0.0,-1411.0,-10.134570135746607,164.62226945343693,809.4901960784314,2078.0,667.0,48.68,0.35304906006402886,9.603217053476413,0.21874542838503033,-266.0,-4.993303167420812,25.947978726675416,525.2156862745098,667.0,401.0,-3.04,0.6178160919531354,1.6605334740210886,0.21874542838503033,0.642333984375,0.0,0.6396807297605474,9.284912109375,9.097412109375,2631.0,0.21874542838503033,0.0,0.0,-1436.0,-18.158371040723974,66.45811914281055,1455.8235294117646,2631.0,1195.0,43.84,0.11303273625687892,5.05598189932988,0.21874542838503033,-526.0,-9.154117647058818,15.511595662600287,919.1764705882352,1195.0,669.0,-3.84,0.17295597484249536,2.1350354301864756,0.21874542838503033,0.984375,0.0,0.9841269841269841,0.4375,0.4375,1008.0,0.21874542838503033,0.0,0.0,-438.0,-6.23266968325792,18.16872037321286,664.0196078431372,1008.0,570.0,12.16,0.12574850299376097,4.071783601932468,0.21874542838503033,-215.0,-3.855837104072404,7.515982969645421,467.6666666666667,570.0,355.0,-1.8800000000000003,0.237588652481427,1.4519490446113266,0.21874542838503033,1.0,0.0,1.0,0.0,0.0,256.0,0.21874542838503033,0.0,0.0,-37.0,-0.7006334841628947,2.5362176562747925,237.37254901960785,256.0,219.0,0.36,0.478873239429875,0.4549405399262035,0.21874542838503033,-40.0,-0.7797285067873306,3.280243893371345,204.62745098039215,219.0,179.0,-1.04,0.529411764699654,0.8937766195915766,0.21874542838503033,1.0,0.0,1.0,0.0,0.0,64.0,0.21874542838503033,0.0,0.0,0.0,-0.00570135746606359,0.2,63.8235294117647,64.0,64.0,0.0,0.9999999989999999,4.131182218887912e-09,0.21874542838503033,-3.0,-0.05837104072398233,0.36932370625238775,62.96078431372549,64.0,61.0,-0.12,0.39999999992,1.511857890489196,0.21874542838503033
223,291087940457178925,0.3293103980476436,0.3367919921875,0.37241754258789417,0.3313700616165277,29.253662109375,28.097412109375,5518.0,0.3293103980476436,0.0,0.0,-1386.0,-15.279819004524889,116.05533852434363,908.6078431372549,2055.0,669.0,42.96,0.2971602434075572,8.10660313123206,0.3293103980476436,-120.0,-3.8537556561085973,31.006450941699214,602.2352941176471,669.0,549.0,-1.4400000000000002,0.8187311178235367,1.710800641571685,0.3293103980476436,0.812255859375,0.0,0.8152990682296363,12.234130859375,7.859130859375,3327.0,0.3293103980476436,0.0,0.0,-2128.0,-33.0050678733032,56.69220757740874,1714.549019607843,3327.0,1199.0,59.76,0.024300779458952638,3.9257551323669335,0.3293103980476436,-220.0,-6.86262443438915,19.016834647227704,1066.862745098039,1199.0,979.0,-2.0000000000000004,0.5435684647291628,1.6585806465956474,0.3293103980476436,0.9970703125,0.0,0.9970617042115573,0.0849609375,0.0849609375,1021.0,0.3293103980476436,0.0,0.0,-441.0,-9.09511312217195,10.462676521808367,734.2156862745098,1021.0,580.0,8.919999999999998,0.13867187499972916,0.9379522698187485,0.3293103980476436,-113.0,-2.925701357466068,6.065673911446279,514.6862745098039,580.0,467.0,0.19999999999999973,0.3891891891870855,1.3587763950510807,0.3293103980476436,1.0,0.0,1.0,0.0,0.0,256.0,0.3293103980476436,0.0,0.0,-26.0,-0.5967420814479655,1.8787229705307804,244.13725490196077,256.0,230.0,0.24,0.3809523809433107,0.24082253971404108,0.3293103980476436,-23.0,-0.559638009049776,2.385036687348855,215.13725490196077,230.0,207.0,0.20000000000000007,0.6406249999899902,0.8791015144481712,0.3293103980476436,1.0,0.0,1.0,0.0,0.0,64.0,0.3293103980476436,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.3293103980476436,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.3293103980476436
224,1224839216765603018,0.26522021760959275,0.26654052734375,0.48935195786581176,0.26517059766430046,24.65032958984375,23.90032958984375,4367.0,0.26522021760959275,0.0,0.0,-1510.0,-13.987601809954763,149.46785607614768,890.3137254901961,2137.0,627.0,45.199999999999996,0.3155031731639549,8.019070496728459,0.26522021760959275,-195.0,-3.154027149321268,24.407580789582568,509.88235294117646,627.0,432.0,1.6399999999999997,0.6711635750410267,0.8030809244073845,0.26522021760959275,0.710693359375,0.0,0.7054276880796977,15.062255859375,10.531005859375,2911.0,0.26522021760959275,0.0,0.0,-1805.0,-28.534298642533944,41.81877568748278,1690.0,2911.0,1106.0,33.879999999999995,0.003863134657834513,3.275817337233998,0.26522021760959275,-376.0,-6.756742081447958,17.021445297036326,919.2352941176471,1106.0,730.0,-1.2800000000000002,0.3049907578552588,1.506472606002446,0.26522021760959275,0.990234375,0.0,0.9901380670611439,0.40234375,0.27734375,1014.0,0.26522021760959275,0.0,0.0,-493.0,-8.825520361990954,10.394248409577289,725.7058823529412,1014.0,521.0,4.92,0.07850467289704953,1.2209801435070078,0.26522021760959275,-149.0,-2.5993665158371058,8.956539510324285,451.52941176470586,521.0,372.0,-0.5999999999999996,0.4581818181801521,1.2359552317752456,0.26522021760959275,1.0,0.0,1.0,0.0,0.0,256.0,0.26522021760959275,0.0,0.0,-44.0,-0.9172850678733038,2.0163333057805697,241.27450980392157,256.0,212.0,-0.8,0.2666666666622222,0.3226638904628346,0.26522021760959275,-31.0,-0.5371945701357473,3.474996402875836,196.05882352941177,212.0,181.0,0.52,0.6395348837134938,0.7951912488319023,0.26522021760959275,1.0,0.0,1.0,0.0,0.0,64.0,0.26522021760959275,0.0,0.0,0.0,-0.0019909502262439624,0.2,63.98039215686274,64.0,64.0,0.0,0.9999999989999999,2.82842711674619e-09,0.26522021760959275,0.0,-0.007149321266968627,0.6324555320336759,63.78431372549019,64.0,64.0,0.0,0.9999999999,0.4082482911471591,0.26522021760959275
225,873703611481020462,0.23204933646150563,0.227294921875,0.5644468313641245,0.22435553168635874,21.3662109375,18.1630859375,3724.0,0.23204933646150563,0.0,0.0,-1469.0,-11.589321266968323,170.48740598648334,805.3137254901961,2102.0,633.0,46.52,0.37329351535820254,12.117249977331719,0.23204933646150563,-125.0,-2.879004524886881,26.4607256136335,552.2745098039215,633.0,508.0,2.6799999999999997,0.7826086956508128,1.4344612229758307,0.23204933646150563,0.64892578125,0.0,0.6424003009781791,16.6865234375,11.6552734375,2658.0,0.23204933646150563,0.0,0.0,-1531.0,-21.60687782805432,62.030279702738724,1458.1960784313726,2658.0,1127.0,43.64,0.05318491032773458,5.691042711173947,0.23204933646150563,-252.0,-5.07529411764707,16.344980880992185,975.8627450980392,1127.0,875.0,3.1999999999999997,0.46947368420953794,1.1047789757915003,0.23204933646150563,0.9853515625,0.0,0.9851337958374629,0.4365234375,0.3740234375,1009.0,0.23204933646150563,0.0,0.0,-466.0,-7.3769230769230765,16.63663427499685,664.1372549019608,1009.0,543.0,11.2,0.11068702290055213,2.6250410310218664,0.23204933646150563,-102.0,-2.1688687782805403,7.394484430979619,476.8235294117647,543.0,441.0,2.3200000000000003,0.5096153846129345,0.957252271154532,0.23204933646150563,1.0,0.0,1.0,0.0,0.0,256.0,0.23204933646150563,0.0,0.0,-44.0,-1.0029864253393679,2.07499397589487,234.2941176470588,256.0,212.0,-0.4800000000000001,0.3124999999951172,0.5859744820028461,0.23204933646150563,-20.0,-0.5331221719457028,2.6832815729997477,202.9607843137255,212.0,192.0,-0.24,0.6825396825288487,0.7663720510750888,0.23204933646150563,1.0,0.0,1.0,0.0,0.0,64.0,0.23204933646150563,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.23204933646150563,-1.0,-0.02986425339366602,0.37363083384538803,63.27450980392157,64.0,63.0,0.04,0.7499999998125,0.3952847085085434,0.23204933646150563
226,3899169303051437731,0.2088887049231779,0.207763671875,0.5981198589894242,0.20593419506462984,16.7412109375,15.7099609375,3404.0,0.2088887049231779,0.0,0.0,-1414.0,-9.877194570135751,173.21443819728194,744.0784313725491,2036.0,622.0,54.96,0.3865509761386609,10.827246190107596,0.2088887049231779,-161.0,-2.195475113122173,27.3571124207216,553.4117647058823,622.0,461.0,-3.2399999999999998,0.7338842975194482,1.511677553384115,0.2088887049231779,0.61181640625,0.0,0.6087390263367917,12.6318359375,11.9443359375,2506.0,0.2088887049231779,0.0,0.0,-1396.0,-16.132036199095033,70.17687368357184,1345.3529411764705,2506.0,1110.0,46.879999999999995,0.13506815365543057,5.968230000787857,0.2088887049231779,-251.0,-4.0322171945701335,16.34685290812883,1006.3725490196078,1110.0,859.0,-3.32,0.47268907562925905,0.894533719822335,0.2088887049231779,0.9794921875,0.0,0.9790628115653041,0.5380859375,0.7880859375,1003.0,0.2088887049231779,0.0,0.0,-468.0,-6.301809954751135,22.108604659724683,627.3921568627451,1003.0,535.0,14.8,0.1846689895467166,3.848285231911813,0.2088887049231779,-111.0,-1.9282352941176453,6.888512176079825,493.6470588235294,535.0,424.0,-1.8800000000000001,0.4393939393917203,1.5965531939223692,0.2088887049231779,1.0,0.0,1.0,0.0,0.0,256.0,0.2088887049231779,0.0,0.0,-41.0,-0.8228959276018103,2.903032896816707,231.13725490196077,256.0,215.0,0.20000000000000007,0.4810126582217593,1.3732937665011047,0.2088887049231779,-23.0,-0.5954751131221734,2.5156311335328954,207.49019607843138,215.0,192.0,-0.6,0.6406249999899902,0.9914710595887244,0.2088887049231779,1.0,0.0,1.0,0.0,0.0,64.0,0.2088887049231779,0.0,0.0,-1.0,-0.01031674208144878,0.24413111231467405,63.86274509803921,64.0,63.0,-0.04,0.49999999975,2.82842711674619e-09,0.2088887049231779,-1.0,-0.01819004524886917,0.4686149805543992,63.6078431372549,63.0,62.0,-0.12,0.79999999984,0.3100868373568173,0.2088887049231779
227,3528259643045886627,0.20078215175085132,0.203125,0.6144831730769231,0.19651442307692307,20.328125,19.1875,3328.0,0.20078215175085132,0.0,0.0,-1497.0,-10.22805429864254,180.23267295360185,754.2549019607843,2045.0,548.0,47.32,0.3872288170280855,8.279008082624104,0.20078215175085132,-52.0,-2.138823529411763,21.322251288266912,538.9803921568628,548.0,496.0,-0.4,0.8869565217372023,0.789761339258123,0.20078215175085132,0.600341796875,0.0,0.6014640097600651,14.087646484375,13.525146484375,2459.0,0.20078215175085132,0.0,0.0,-1437.0,-17.834027149321276,72.35988114970893,1365.9411764705883,2459.0,1022.0,33.08,0.04644990046446818,7.6668810282169675,0.20078215175085132,-174.0,-4.606153846153846,18.105512972572747,935.6470588235294,1022.0,848.0,3.7600000000000002,0.6258064516115575,0.8971916105012147,0.20078215175085132,0.9716796875,0.0,0.9718592964824121,0.7099609375,0.7099609375,995.0,0.20078215175085132,0.0,0.0,-501.0,-6.421176470588235,22.30021524559797,631.4509803921569,995.0,494.0,9.8,0.10053859964075307,5.480575541673259,0.20078215175085132,-67.0,-1.5839819004524918,8.500847016621345,458.3333333333333,494.0,427.0,0.6799999999999999,0.6854460093864534,0.7639684540465764,0.20078215175085132,1.0,0.0,1.0,0.0,0.0,256.0,0.20078215175085132,0.0,0.0,-45.0,-0.834660633484164,2.264950330581225,231.8235294117647,256.0,211.0,-0.19999999999999996,0.34782608695148076,1.1605689508493668,0.20078215175085132,-18.0,-0.35312217194570295,3.1417192745374307,199.2156862745098,211.0,193.0,0.4,0.7391304347718967,0.36947857456445454,0.20078215175085132,1.0,0.0,1.0,0.0,0.0,64.0,0.20078215175085132,0.0,0.0,0.0,-0.001900452488687955,0.2,63.88235294117647,64.0,64.0,0.0,0.9999999989999999,1.0,0.20078215175085132,-2.0,-0.03665158371040787,0.7735631842325486,63.411764705882355,64.0,62.0,-0.08,0.8333333332638889,0.6499555712836623,0.20078215175085132
